SUPPLIER_PID,EAN,FNAME,FNAME_LANG,FORDER,FUNIT,FVALUE,FVALUE_LANG,REFERENCE_FEATURE_GROUP_ID,REFERENCE_FEATURE_SYSTEM_NAME
4058075478152,4058075478152,EF015688,,,,-,,EC002892,ETIM-9.0
4058075478152,4058075478152,EF015690,,,,-,,EC002892,ETIM-9.0
4058075478152,4058075478152,EF015691,,,,-,,EC002892,ETIM-9.0
4058075478152,4058075478152,EF015692,,,,-,,EC002892,ETIM-9.0
4058075478152,4058075478152,EFNL0014,,,,false,,EC002892,ETIM-9.0
4058075478237,4058075478237,EF004259,,,,EV000725,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF000093,,,,true,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF001203,,,,false,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF000197,,,,false,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF002423,,,,EV011515,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF005905,,,,true,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF006436,,,,0,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF000048,,,,EV000494,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF004284,,,,EV006821,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF000187,,,,EV000460,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF005127,,,,220,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF005127,,,,240,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF000381,,,,EV014417,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF007556,,,,true,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF016286,,,,false,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF016835,,,,EV005787,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF011870,,,,25000,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF005474,,,,EV006421,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF000004,,,,EV006167,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF009347,,,,1.90,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF004282,,,,EV000090,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF009349,,,,45,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF012172,,,,57,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF009350,,,,EV000154,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF009346,,,,3000,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF009346,,,,3000,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF000442,,,,EV003581,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF025740,,,,0.50,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF016261,,,,EV004175,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF016262,,,,EV000552,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF016263,,,,EV004175,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF000008,,,,22.00,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF001456,,,,227.00,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF001438,,,,22.00,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF000551,,,,22.00,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF011868,,,,EV013935,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF001391,,,,2,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF014925,,,,false,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF014926,,,,true,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF014927,,,,true,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF011072,,,,true,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF024143,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF012170,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF000124,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF000280,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF009482,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF000136,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF000139,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF009345,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF015827,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF001357,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF015828,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF001596,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF011959,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF000085,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF008157,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF015533,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF004283,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF015534,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF015687,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF015689,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF015691,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF015693,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EF004293,,,,-,,EC000301,ETIM-9.0
4058075478237,4058075478237,EFNL0014,,,,false,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF004259,,,,EV000725,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF000093,,,,true,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF001203,,,,false,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF000197,,,,false,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF002423,,,,EV011515,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF005905,,,,true,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF006436,,,,0,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF000048,,,,EV000494,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF004284,,,,EV006821,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF000187,,,,EV000460,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF005127,,,,220,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF005127,,,,240,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF000381,,,,EV014417,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF007556,,,,true,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF016286,,,,false,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF012170,,,,EV000494,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF016835,,,,EV005787,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF011870,,,,25000,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF005474,,,,EV006421,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF000004,,,,EV006167,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF009347,,,,3.10,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF004282,,,,EV000090,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF009349,,,,110,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF012172,,,,15,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF009350,,,,EV000154,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF009346,,,,3000,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF009346,,,,3000,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF000442,,,,EV003581,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF025740,,,,0.50,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF016261,,,,EV004175,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF016262,,,,EV000552,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF016263,,,,EV004175,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF000008,,,,38.00,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF001456,,,,365.00,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF001438,,,,38.00,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF000551,,,,38.00,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF011868,,,,EV013935,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF001391,,,,2,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF014925,,,,false,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF014926,,,,true,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF014927,,,,true,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF011072,,,,true,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF024143,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF000124,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF000280,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF009482,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF000136,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF000139,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF009345,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF015827,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF001357,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF015828,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF001596,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF011959,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF000085,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF008157,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF015533,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF004283,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF015534,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF015687,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF015689,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF015691,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF015693,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EF004293,,,,-,,EC000301,ETIM-9.0
4058075478251,4058075478251,EFNL0014,,,,false,,EC000301,ETIM-9.0
4058075478275,4058075478275,EF000664,,,,true,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF001265,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF021180,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF006760,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF007793,,,,true,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF004274,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF007694,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF002423,,,,EV011515,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF005905,,,,true,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF006436,,,,0,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF001596,,,,EV000072,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF000136,,,,EV000270,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF004284,,,,EV006821,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF000282,,,,EV000146,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF000187,,,,EV000460,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF005127,,,,220,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF005127,,,,240,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF000381,,,,EV014417,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF007556,,,,true,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF016286,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012152,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012153,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF015824,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012154,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012155,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012188,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012156,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012158,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012159,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012160,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012161,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012162,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012163,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012164,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012165,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012166,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012167,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012168,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012169,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF004282,,,,EV000090,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF016835,,,,EV005787,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF011870,,,,25000,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF005474,,,,EV006418,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF004293,,,,EV006809,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF000004,,,,EV000582,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF006420,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012090,,,,-20,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012090,,,,40,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF004275,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF005138,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF000197,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF001203,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF006423,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF009372,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF009347,,,,7.50,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012172,,,,43,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF009349,,,,320,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF009350,,,,EV000154,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF009346,,,,3000,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF009346,,,,3000,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF000442,,,,EV003581,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF025740,,,,0.50,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF009482,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF000008,,,,66.00,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF001456,,,,331.00,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF001438,,,,98.00,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF011868,,,,EV013935,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF001391,,,,3,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF000124,,,,EV006494,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF011948,,,,EV014021,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF016261,,,,EV004175,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF016262,,,,EV000552,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF016263,,,,EV004175,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF013759,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF016431,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF014925,,,,false,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF014926,,,,true,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF014927,,,,true,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF011072,,,,true,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012170,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF024150,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF012091,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF000280,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF000048,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF000846,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF023518,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF009345,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF011946,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF011947,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF015827,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF001357,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF000943,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF015828,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF004265,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF013735,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF011959,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF000085,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF008157,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF000015,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF015533,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF004283,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF015534,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF015686,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF015687,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF015688,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF015690,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF015691,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EF015692,,,,-,,EC002892,ETIM-9.0
4058075478275,4058075478275,EFNL0014,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF000664,,,,true,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF001265,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF021180,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF006760,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF007793,,,,true,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF004274,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF007694,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF002423,,,,EV011515,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF005905,,,,true,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF006436,,,,0,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF001596,,,,EV000072,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF000136,,,,EV000270,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF004284,,,,EV006821,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF000282,,,,EV000146,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF000187,,,,EV000460,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF005127,,,,220,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF005127,,,,240,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF000381,,,,EV014417,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF007556,,,,true,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF016286,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012152,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012153,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF015824,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012154,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012155,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012188,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012156,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012158,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012159,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012160,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012161,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012162,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012163,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012164,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012165,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012166,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012167,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012168,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012169,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF004282,,,,EV000090,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF016835,,,,EV005787,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF011870,,,,25000,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF005474,,,,EV006418,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF004293,,,,EV006809,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF000004,,,,EV000582,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF006420,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012090,,,,-20,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012090,,,,40,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF004275,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF005138,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF000197,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF001203,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF006423,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF009372,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF009347,,,,7.50,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012172,,,,43,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF009349,,,,320,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF009350,,,,EV000154,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF009346,,,,3000,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF009346,,,,3000,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF000442,,,,EV003581,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF025740,,,,0.50,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF009482,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF001456,,,,604.00,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF001438,,,,110.00,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF000015,,,,110.00,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF011868,,,,EV013935,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF001391,,,,3,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF000124,,,,EV006494,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF011948,,,,EV014021,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF016261,,,,EV004175,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF016262,,,,EV000552,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF016263,,,,EV004175,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF013759,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF016431,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF014925,,,,false,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF014926,,,,true,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF014927,,,,true,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF011072,,,,true,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012170,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF024150,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF012091,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF000280,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF000048,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF000846,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF023518,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF009345,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF011946,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF011947,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF015827,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF001357,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF000943,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF015828,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF004265,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF013735,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF000008,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF011959,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF000085,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF008157,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF015533,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF004283,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF015534,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF015686,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF015687,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF015688,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF015690,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF015691,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EF015692,,,,-,,EC002892,ETIM-9.0
4058075478299,4058075478299,EFNL0014,,,,false,,EC002892,ETIM-9.0
4058075478336,4058075478336,EF000664,,,,true,,EC002892,ETIM-9.0
4058075478336,4058075478336,EF001265,,,,false,,EC002892,ETIM-9.0
4058075478336,4058075478336,EF021180,,,,false,,EC002892,ETIM-9.0
4058075478336,4058075478336,EF006760,,,,false,,EC002892,ETIM-9.0
4058075478336,4058075478336,EF007793,,,,true,,EC002892,ETIM-9.0
4058075478336,4058075478336,EF004274,,,,false,,EC002892,ETIM-9.0
4058075478336,4058075478336,EF007694,,,,false,,EC002892,ETIM-9.0
4058075478336,4058075478336,EF002423,,,,EV011515,,EC002892,ETIM-9.0
4058075478336,4058075478336,EF005905,,,,true,,EC002892,ETIM-9.0
4058075478336,4058075478336,EF006436,,,,0,,EC002892,ETIM-9.0
4058075478336,4058075478336,EF001596,,,,EV000072,,EC002892,ETIM-9.0
4058075478336,4058075478336,EF000136,,,,EV000270,,EC002892,ETIM-9.0
4058075478336,4058075478336,EF004284,,,,EV006821,,EC002892,ETIM-9.0
4058075478336,4058075478336,EF000282,,,,EV000146,,EC002892,ETIM-9.0
